Volume,Name,Type,Subtype,Current Country,Latitude,Longitude,Location Accuracy
2,Uzda,Ghetto,N/A,Belarus,53.4661,27.2244,Exact
2,Uzliany,Ghetto,N/A,Belarus,53.6167,27.7167,Exact
2,Užpaliai,Ghetto,N/A,Lithuania,55.6500,25.5833,Exact
2,Užventis,Ghetto,N/A,Lithuania,55.7798,22.7085,Exact
2,Vabalninkas,Ghetto,N/A,Lithuania,55.9667,24.7500,Exact
2,Vainutas,Ghetto,N/A,Lithuania,55.3667,21.8333,Exact
2,Valdemarpils,Ghetto,N/A,Latvia,57.3679,22.5893,Exact
2,Varakļāni,Ghetto,N/A,Latvia,56.6082,26.7544,Exact
2,Vcheraishe,Ghetto,N/A,Ukraine,49.8482,29.1091,Exact
2,Velike Luki,Ghetto,N/A,Russia,56.3400,30.5347,Exact
2,Velizh,Ghetto,N/A,Russia,55.6081,31.1925,Exact
2,Vendžiogala,Ghetto,N/A,Lithuania,55.1167,23.9667,Exact
2,Ventspils,Ghetto,N/A,Latvia,57.3950,21.5926,Exact
2,Vetka,Ghetto,N/A,Belarus,52.5600,31.1700,Exact
2,Vetrino,Ghetto,N/A,Belarus,55.4116,28.5150,Exact
2,Viduklė,Ghetto,N/A,Lithuania,55.4000,22.9000,Exact
2,Viekšniai,Ghetto,N/A,Lithuania,56.2333,22.5167,Exact
2,Vievis,Ghetto,N/A,Lithuania,54.7667,24.8000,Exact
2,Viļāni,Ghetto,N/A,Latvia,56.5527,26.9245,Exact
2,Viłiaka,Ghetto,N/A,Latvia,57.1848,27.6718,Exact
2,Vilkaviškis,Ghetto,N/A,Lithuania,54.6500,23.0333,Exact
2,Vilkija,Ghetto,N/A,Lithuania,55.0500,23.5833,Exact
2,Vinnitsa,Ghetto,N/A,Ukraine,49.2333,28.4833,Exact
2,Vin’kovtsy,Ghetto,N/A,Ukraine,49.0333,27.2333,Exact
2,Virbalis,Ghetto,N/A,Lithuania,54.6012,22.6966,Exact
2,Višķi,Ghetto,N/A,Latvia,56.0528,26.7840,Exact
2,Vitebsk,Ghetto,N/A,Belarus,55.2000,30.2500,Exact
2,Volochisk,Ghetto,N/A,Ukraine,49.5270,26.2043,Exact
2,Volyntsy,Ghetto,N/A,Belarus,55.7000,28.1833,Exact
2,Voronichi,Ghetto,N/A,Belarus,55.3347,28.7117,Exact
2,Voronovitsa,Ghetto,N/A,Ukraine,49.1000,28.6833,Exact
2,Voikovshtadt,Ghetto,N/A,Russia,45.2833,35.8833,Exact
2,Vyritsa,Ghetto,N/A,Russia,59.4167,30.3500,Exact
2,Vyžuonos,Ghetto,N/A,Lithuania,55.6000,25.5000,Exact
2,Wadowice,Ghetto,N/A,Poland,49.8833,19.4833,Exact
2,Warka,Ghetto,N/A,Poland,51.7840,21.1910,Exact
2,Warkowicze,Ghetto,N/A,Ukraine,50.4667,25.9667,Exact
2,Warsaw,Ghetto,N/A,Poland,52.2297,21.0122,Exact
2,Warta,Ghetto,N/A,Poland,51.7000,18.6333,Exact
2,Wasiliszki,Ghetto,N/A,Belarus,53.7831,24.8442,Exact
2,Wasilków,Ghetto,N/A,Poland,53.1986,23.2078,Exact
2,Wawer,Ghetto,N/A,Poland,52.1966,21.1588,Exact
2,Wąwolnica,Ghetto,N/A,Poland,51.2689,22.0983,Exact
2,Węgrów,Ghetto,N/A,Poland,52.3992,22.0164,Exact
2,Werba,Ghetto,N/A,Ukraine,50.2833,25.6167,Exact
2,Wiazyń,Ghetto,N/A,Belarus,54.4200,27.1700,Exact
2,Widawa,Ghetto,N/A,Poland,51.4333,18.9500,Exact
2,Widze,Ghetto,N/A,Belarus,55.4000,26.6333,Exact
2,Wieliczka,Ghetto,N/A,Poland,49.9667,20.0667,Exact
2,Wielopole Skrzyńskie,Ghetto,N/A,Poland,49.9793,21.5691,Exact
2,Wieluń,Ghetto,N/A,Poland,51.2100,18.5500,Exact
2,Wieruszów,Ghetto,N/A,Poland,51.2833,18.1667,Exact
2,Wierzbica,Ghetto,N/A,Poland,51.2500,21.0833,Exact
2,Wilejka,Ghetto,N/A,Belarus,54.4975,26.9211,Exact
2,Wilno,Ghetto,N/A,Lithuania,54.6833,25.3167,Exact
2,Wiślica,Ghetto,N/A,Poland,50.3791,20.6534,Exact
2,Wiśniowiec,Ghetto,N/A,Ukraine,49.9000,25.7500,Exact
2,Wisznice,Ghetto,N/A,Poland,51.7889,23.2084,Exact
2,Wiszniew,Ghetto,N/A,Belarus,54.1333,26.2333,Exact
2,Władysławów,Ghetto,N/A,Poland,52.0135,18.5123,Exact
2,Włochy,Ghetto,N/A,Poland,52.1800,20.9480,Exact
2,Włocławek,Ghetto,N/A,Poland,52.6500,19.0333,Exact
2,Włodawa,Ghetto,N/A,Ukraine,51.5518,23.5543,Exact
2,Włodzimierz Wołyński,Ghetto,N/A,Ukraine,50.8500,24.3333,Exact
2,Włodzimierzec,Ghetto,N/A,Ukraine,51.4167,26.1500,Exact
2,Włoszczowa,Ghetto,N/A,Poland,50.8667,19.9667,Exact
2,Wodzisław,Ghetto,N/A,Poland,50.5333,20.2000,Exact
2,Wolanów,Ghetto,N/A,Poland,51.3833,20.9667,Exact
2,Wolbrom,Ghetto,N/A,Poland,50.3667,19.7667,Exact
2,Wolbórz,Ghetto,N/A,Poland,51.5000,19.8333,Exact
2,Wołczyn,Ghetto,N/A,Poland,52.2833,23.3167,Exact
2,Wołomin (Sosnówka),Ghetto,N/A,Poland,52.3391,21.2423,Exact
2,Wołożyn,Ghetto,N/A,Belarus,54.0831,26.5325,Exact
2,Wołpa,Ghetto,N/A,Belarus,53.3667,24.3667,Exact
2,Worniany,Ghetto,N/A,Belarus,54.7333,26.0167,Exact
2,Woronów (Werenów),Ghetto,N/A,Belarus,54.1475,25.3267,Exact
2,Wyśmierzyce,Ghetto,N/A,Poland,51.6167,20.8333,Exact
2,Wysock,Ghetto,N/A,Ukraine,51.7333,26.6500,Exact
2,Wysokie Litewskie,Ghetto,N/A,Belarus,52.3686,23.3806,Exact
2,Wysokie Mazowieckie,Ghetto,N/A,Poland,52.9148,22.5100,Exact
2,Wyszogród,Ghetto,N/A,Poland,52.3833,20.2000,Exact
2,Yalta,Ghetto,N/A,Russia,44.5000,34.1667,Exact
2,Yenakievo,Ghetto,N/A,Ukraine,48.2333,38.2167,Exact
2,Yessentuki,Ghetto,N/A,Russia,44.0444,42.8606,Exact
2,Ylakiai,Ghetto,N/A,Latvia,56.2833,21.8500,Exact
2,Żabinka,Ghetto,N/A,Belarus,52.2000,24.0167,Exact
2,Zabłudów,Ghetto,N/A,Poland,53.0141,23.3383,Exact
2,Żabno,Ghetto,N/A,Poland,50.1333,20.9000,Exact
2,Žagarė,Ghetto,N/A,Lithuania,56.3600,23.2500,Exact
2,Zagórów,Ghetto,N/A,Poland,52.1667,17.9000,Exact
2,Zakharino,Ghetto,N/A,Russia,54.0923,32.2590,Exact
2,Zakliczyn,Ghetto,N/A,Poland,49.8667,20.8167,Exact
2,Zaklików,Ghetto,N/A,Poland,50.7578,22.1022,Exact
2,Zambrów,Ghetto,N/A,Poland,52.9850,22.2414,Exact
2,Zamość,Ghetto,N/A,Poland,50.7100,23.2700,Exact
2,Zaostrowicze,Ghetto,N/A,Belarus,52.9000,26.7833,Exact
2,Zapyškis,Ghetto,N/A,Lithuania,54.9167,23.6667,Exact
2,Żarki,Ghetto,N/A,Poland,50.6333,19.3833,Exact
2,Żarnów,Ghetto,N/A,Poland,51.2500,20.1833,Exact
2,Zaśkiewicze,Ghetto,N/A,Belarus,54.4000,26.6167,Exact
2,Zaslavl’,Ghetto,N/A,Belarus,54.0000,27.2833,Exact
2,Zawichost,Ghetto,N/A,Poland,50.8000,21.8500,Exact
2,Zawiercie,Ghetto,N/A,Poland,50.5000,19.4333,Exact
2,Zbaraż,Ghetto,N/A,Ukraine,49.6667,25.7833,Exact
2,Zborów,Ghetto,N/A,Ukraine,49.6667,25.1500,Exact
2,Zdołbunów,Ghetto,N/A,Ukraine,50.5167,26.2500,Exact
2,Zduńska Wola,Ghetto,N/A,Poland,51.6289,18.9475,Exact
2,Zdzięcioł,Ghetto,N/A,Belarus,53.4881,25.4133,Exact
2,Żelechów,Ghetto,N/A,Poland,51.8105,21.8973,Exact
2,Zelwa,Ghetto,N/A,Belarus,53.1142,24.8330,Exact
2,Zelów,Ghetto,N/A,Poland,51.4667,19.2333,Exact
2,Zembin,Ghetto,N/A,Belarus,54.3667,28.2167,Exact
2,Zen'kov,Ghetto,N/A,Ukraine,50.2167,34.3500,Exact
2,Zgierz,Ghetto,N/A,Poland,51.8500,19.4167,Exact
2,Zhashkov,Ghetto,N/A,Ukraine,49.2500,30.1000,Exact
2,Zhitomir,Ghetto,N/A,Ukraine,50.2500,28.6667,Exact
2,Zhlobin,Ghetto,N/A,Belarus,52.9000,30.0333,Exact
2,Zhornishche,Ghetto,N/A,Ukraine,49.0907,29.0973,Exact
2,Zhuravichi,Ghetto,N/A,Belarus,53.2500,30.6167,Exact
2,Zilupe,Ghetto,N/A,Russia,56.3853,28.1223,Exact
2,Zlatopol’,Ghetto,N/A,Ukraine,48.8167,31.6667,Exact
2,Złoczew,Ghetto,N/A,Poland,51.4167,18.6167,Exact
2,Złoczów,Ghetto,N/A,Ukraine,49.8100,24.9000,Exact
2,Zlynka,Ghetto,N/A,Russia,52.4267,31.7378,Exact
2,Żmigród Nowy,Ghetto,N/A,Poland,49.6167,21.5333,Exact
2,Zofjówka (and Ignatówka),Ghetto,N/A,Ukraine,50.9167,25.7000,Exact
2,Zolotonoscha,Ghetto,N/A,Ukraine,49.6700,32.0400,Exact
2,Żołudek,Ghetto,N/A,Belarus,53.5992,24.9758,Exact
2,Żuprany,Ghetto,N/A,Belarus,54.4667,26.0833,Exact
2,Żurawno,Ghetto,N/A,Ukraine,49.2500,24.2833,Exact
2,Zvenigorodka,Ghetto,N/A,Ukraine,49.0900,30.9600,Exact
2,Zwierzyniec,Ghetto,N/A,Poland,50.6140,22.9751,Exact
2,Zwoleń,Ghetto,N/A,Poland,51.3500,21.6000,Exact
2,Żychlin,Ghetto,N/A,Poland,52.2500,19.6167,Exact
2,Żyrardów,Ghetto,N/A,Poland,52.0486,20.4460,Exact
2,Żólkiew,Ghetto,N/A,Ukraine,50.0667,23.9667,Exact
2,Šakiai,Ghetto,N/A,Lithuania,54.9500,23.0500,Exact
2,Šeduva,Ghetto,N/A,Lithuania,55.7667,23.7667,Exact
2,Šiauliai,Ghetto,N/A,Lithuania,55.9333,23.3167,Exact
2,Šiluva,Ghetto,N/A,Lithuania,55.5316,23.2261,Exact
2,Širvintos,Ghetto,N/A,Lithuania,55.0500,24.9500,Exact
2,Švėkšna,Ghetto,N/A,Lithuania,55.5167,21.6167,Exact
2,Žagarė,Ghetto,N/A,Latvia,56.3500,23.2500,Exact
2,Žiežmariai,Ghetto,N/A,Lithuania,54.8000,24.4500,Exact
3,Abadla,"Group of Foreign Workers (Groupements des Travailleurs Étrangers, GTEs)",N/A,Algeria,31.0189,2.7236,Exact
3,Acmecetca,Internment Camp,N/A,Ukraine,47.6569,31.2108,Exact
3,Agde,"Group of Foreign Workers (Groupements des Travailleurs Étrangers, GTEs)",N/A,France,43.3124,3.4708,Exact
3,Agdz,"Group of Foreign Workers (Groupements des Travailleurs Étrangers, GTEs)",N/A,Algeria,30.6933,6.4461,Exact
3,Agnone,Concentration Camp,N/A,Italy,41.8087,14.3739,Exact
3,Ain Guenfounda,"Group of Foreign Workers (Groupements des Travailleurs Étrangers, GTEs)",N/A,Algeria,34.4836,2.0456,Exact
3,Ain Sefra,Forced Labor Camp,N/A,Algeria,32.7500,0.5833,Exact
3,Aincourt,Administrative Internment Camp,N/A,France,49.0733,1.7713,Exact
3,Akbou,Internment Camp,N/A,Algeria,36.4575,4.5350,Exact
3,Akronafplia,Concentration Camp,N/A,Greece,37.5673,22.8016,Exact
3,Alberobello,Internment Camp,N/A,Italy,40.7862,17.2376,Exact
3,Alboussière,Provisional Housing Center (centre d’hebergement),N/A,France,44.9414,4.7300,Exact
3,Alexandrodar,Internment Camp,N/A,Ukraine,47.6828,30.8772,Exact
3,Alexandrovca,Forced Labor Camp,N/A,Moldova,46.3270,30.6350,Exact
3,Anafi Island,Internment Camp,N/A,Greece,36.3514,25.7680,Exact
3,Ananiev,Ghetto,N/A,Ukraine,47.7149,29.9907,Exact
3,Annecy,"Group of Foreign Workers (Groupements des Travailleurs Étrangers, GTEs)",N/A,France,45.9000,6.1167,Exact
3,Antivari,Concentration Camp,N/A,Montenegro,42.0809,19.1099,Exact
3,Aosta,Concentration Camp,N/A,Italy,45.7350,7.3132,Exact
3,Aprica,Internment Camp,N/A,Italy,46.1532,10.1514,Exact
3,Aravecchia,Internment Camp,N/A,Germany,49.3202,8.4186,Exact
3,Arbe,Concentration Camp,N/A,Croatia,44.7824,14.7525,Exact
3,Arc-et-Senans,Internment Camp,N/A,France,47.0330,5.7812,Exact
3,ARGELÈS-SUR-MER,Confinement Center for “Undesirables” (Centre de Séjour Surveillé pour Indesirables),N/A,France,42.5472,3.0225,Exact
3,Ariano Irpino,Concentration Camp,N/A,Italy,41.1540,15.0930,Exact
3,Asti,Detention Center,N/A,Italy,44.9009,8.2068,Exact
3,Athens / Averof,Prison,N/A,Greece,37.9890,23.7281,Exact
3,Athens / Empeirikeio,Prison,N/A,Greece,37.9871,23.7566,Exact
3,Athens / Kallithéa,Prison,N/A,Greece,37.9569,23.6980,Exact
3,Audaux,Centers of Assigned Residence (centre de residence assignée),N/A,France,43.3589,0.7928,Exact
3,Aulus-les-Bains,Centers of Assigned Residence (centre de residence assignée),N/A,France,42.7907,1.3394,Exact
3,Bagni di Lucca,Detention Center,N/A,Italy,44.0086,10.5783,Exact
3,Bagno a Ripoli,Internment Camp,N/A,Italy,43.7523,11.3191,Exact
3,Bagnères-de-Luchon,Centers of Assigned Residence (centre de residence assignée),N/A,France,42.7890,0.5929,Exact
3,Balaiciuc,Ghetto,N/A,Ukraine,47.0890,30.7061,Exact
3,Balanovca,Ghetto,N/A,Ukraine,48.4000,29.4000,Exact
3,Balassagyarmat,Ghetto,N/A,Hungary,48.0788,19.2939,Exact
3,Balchi,Ghetto,N/A,Ukraine,49.0580,27.6840,Exact
3,Balta,Ghetto,N/A,Ukraine,47.9333,29.6167,Exact
3,BALTA/120 LABOR BATTALION,Forced Labor Camp,N/A,Ukraine,47.9400,29.6220,Approximate
3,Barcs,Ghetto,N/A,Croatia,45.9585,17.4614,Exact
3,Barenton,Internment Camp,N/A,France,48.6003,0.8325,Exact
3,Bazzano,Internment Camp,N/A,Italy,44.5043,11.0799,Exact
3,Beaune-la-Rolande,Deportation Center,N/A,France,48.0697,2.4303,Exact
3,Bedeau,Forced Labor Camp,N/A,Algeria,36.1994,2.8486,Exact
3,Beregszász,Ghetto,N/A,Ukraine,48.2000,22.6333,Exact
3,Berezovca,Ghetto,N/A,Ukraine,47.2006,30.9172,Exact
3,Berg,Internment Camp,N/A,Norway,59.2675,10.4076,Exact
3,Bergeggi & Celle Ligure,Concentration Camp,N/A,Italy,44.2434,8.4349,Exact
3,Berguent,"Group of Foreign Workers (Groupements des Travailleurs Étrangers, GTEs)",N/A,Algeria,34.0094,2.0322,Exact
3,Bernandovca,Internment Camp,N/A,Ukraine,47.2272,30.7716,Exact
3,Berrouaghia,"Confinement Centers (Centres de Séjour Surveillés, CSS)",N/A,Algeria,36.1350,2.9108,Exact
3,Berşad,Ghetto,N/A,Ukraine,48.3728,29.5325,Exact
3,Beszterce,Ghetto,N/A,Romania,47.1383,24.5133,Exact
3,Birzula,Ghetto,N/A,Ukraine,47.7500,29.5333,Exact
3,Bobric,Transit Camp,N/A,Ukraine,47.9000,30.1833,Exact
3,Bogdanovca,Internment Camp,N/A,Ukraine,47.8171,31.1305,Exact
3,Boghar,"Group of Foreign Workers (Groupements des Travailleurs Étrangers, GTEs)",N/A,Algeria,35.9114,2.7167,Exact
3,Boghari,Internment Camp,N/A,Algeria,35.8889,2.7489,Exact
3,Boiano,Internment Camp,N/A,Italy,41.4821,14.4737,Exact
3,Bojková,Asylum,N/A,Slovakia,48.5723,17.4372,Exact
3,Bolgrad,Ghetto,N/A,Ukraine,45.6672,28.6128,Exact
3,Bolgrad / LPRS No. 8,Prisoner of War Camp,N/A,Ukraine,45.6672,28.6128,Exact
3,Bondurovca,Ghetto,N/A,Ukraine,48.3065,29.2346,Exact
3,Bor,Forced Labor Camp,N/A,Serbia,44.0750,22.0958,Exact
3,Borgo San Dalmazzo,Detention Center,N/A,Italy,44.3300,7.4842,Exact
3,Bossuet,"Confinement Centers (Centres de Séjour Surveillés, CSS)",N/A,Algeria,34.6758,0.6200,Exact
3,Bou Arfa,"Group of Foreign Workers (Groupements des Travailleurs Étrangers, GTEs)",N/A,Algeria,32.5300,1.9500,Exact
3,Bou Azzer,"Group of Foreign Workers (Groupements des Travailleurs Étrangers, GTEs)",N/A,Algeria,33.2292,6.1939,Exact
3,Bou Denib,"Group of Foreign Workers (Groupements des Travailleurs Étrangers, GTEs)",N/A,Algeria,31.9514,3.6042,Exact
3,Boulhaut,Internment Camp,N/A,Algeria,33.6131,7.1208,Exact
3,Boussais,Internment Camp,N/A,France,46.8294,0.2477,Exact
3,Bram,"Group of Foreign Workers (Groupements des Travailleurs Étrangers, GTEs)",N/A,France,43.2447,2.1141,Exact
3,Braniţa-Moghilev,Internment Camp,N/A,Ukraine,48.4022,27.8906,Exact
3,BRATISLAVA/PATRÓNKA,Concentration Camp,N/A,Slovakia,48.1690,17.0761,Exact
3,Brazza Island,Internment Camp,N/A,Croatia,43.3200,16.6372,Exact
3,Bredtveit,Prison,N/A,Norway,59.9468,10.8592,Exact
3,Brens,Refugee Camp,N/A,France,43.8899,1.9102,Exact
3,Buccari,Concentration Camp,N/A,Croatia,45.3068,14.5343,Exact
3,BUCUREŞTI/LPRA NO. 12 AND NO. 13,Prisoner of War Camp,N/A,Romania,44.4377,26.0974,Exact
3,Budafok,Internment Camp,N/A,Hungary,47.4275,19.0241,Exact
3,Budakalász,Ghetto,N/A,Hungary,47.6213,19.0509,Exact
3,Budapest,Ghetto,N/A,Hungary,47.4978,19.0397,Exact
3,Budapest / Columbus Street,Refugee Camp,N/A,Hungary,47.5158,19.0983,Exact
3,Budapest / Conti Street Prison,Prison,N/A,Hungary,47.4979,19.0402,Exact
3,Budapest / KISOK,Detention Center,N/A,Hungary,47.5269,19.1057,Exact
3,Budapest / Magdolna Street,Refugee Camp,N/A,Hungary,47.4901,19.0815,Exact
3,Budapest / Margit Boulevard,Prison,N/A,Hungary,47.5109,19.0317,Exact
3,Budapest / Mosonyi Street,Detention Center,N/A,Hungary,47.4985,19.0827,Exact
3,Budapest / Rökk-Szilárd Street,Prison,N/A,Hungary,47.4917,19.0700,Exact
3,Budapest / Tattersall,Detention Center,N/A,Hungary,47.4994,19.0861,Exact
3,Budapest / Óbuda,Deportation Center,N/A,Hungary,47.5394,19.0386,Exact
3,BUDEŞTI/LPRS NO. 7 AND 13,Prisoner of War Camp,N/A,Romania,44.2320,26.4610,Exact
3,Budi,Ghetto,N/A,Ukraine,48.0500,29.2667,Exact
3,Buqbuq,Forced Labor Camp,N/A,Egypt,31.5108,25.5343,Exact
3,Buzet-sur-Baïse,"Confinement Centers (Centres de Séjour Surveillés, CSS)",N/A,France,44.2581,0.2982,Exact
3,Bystré,Forced Labor Camp,N/A,Slovakia,49.0063,21.5419,Exact
3,Bácsalmás,Entrainment Center,N/A,Hungary,46.1251,19.3358,Exact
3,Bárdfalva,Ghetto,N/A,Romania,47.8472,23.9279,Exact
3,Békéscsaba,Ghetto,N/A,Hungary,46.6736,21.0877,Exact
3,Béni Abbès,"Group of Foreign Workers (Groupements des Travailleurs Étrangers, GTEs)",N/A,Algeria,30.1267,2.1714,Exact
3,Bălţi / LPRS No. 7,Prisoner of War Camp,N/A,Moldova,47.7549,27.9130,Exact
3,Bălţi-Răuţel,Ghetto,N/A,Moldova,47.7218,27.8229,Exact
3,Cairo Montenotte,Prisoner of War Camp,N/A,Italy,44.4008,8.2733,Exact
3,Calafat,Internment Camp,N/A,Romania,43.9898,22.9341,Exact
3,Calvari di Chiavari,Prisoner of War Camp,N/A,Italy,44.3819,9.2862,Exact
3,Campagna,Internment Camp,N/A,Italy,40.6671,15.1068,Exact
3,Camugnano,Internment Camp,N/A,Italy,44.1703,11.0886,Exact
3,Capusterna,Internment Camp,N/A,Ukraine,48.8506,28.1353,Exact
3,Capustiani,Forced Labor Camp,N/A,Ukraine,48.5248,29.0305,Exact
3,Caracal,Internment Camp,N/A,Romania,44.1158,24.3425,Exact
3,Carişcov,Ghetto,N/A,Ukraine,48.8218,27.8998,Exact
3,Carnot,Reception Center (centre d’accueil),N/A,Algeria,36.2694,1.6858,Exact
3,Casacalenda,Concentration Camp,N/A,Italy,41.7381,14.8477,Exact
3,Casoli,Concentration Camp,N/A,Italy,42.1133,14.2925,Exact
3,Casseneuil,"Group of Foreign Workers (Groupements des Travailleurs Étrangers, GTEs)",N/A,France,44.4423,0.6241,Exact
3,CASTAGNAVIZZA,Concentration Camp,N/A,Italy,45.8426,13.6438,Exact
3,Castel di Guido,Forced Labor Camp,N/A,Italy,41.9030,12.3163,Exact
3,Castres,Prison,N/A,France,43.6000,2.2500,Exact
3,Catus,"Group of Foreign Workers (Groupements des Travailleurs Étrangers, GTEs)",N/A,France,44.5574,1.3369,Exact
3,Cauterets,Centers of Assigned Residence (centre de residence assignée),N/A,France,42.8891,0.1143,Exact
3,Caylus,"Group of Foreign Workers (Groupements des Travailleurs Étrangers, GTEs)",N/A,France,44.2358,1.7719,Exact
3,Cazaciovca,Internment Camp,N/A,Ukraine,49.0248,28.0941,Exact
3,Caţmazov,Internment Camp,N/A,Ukraine,48.9019,27.9446,Exact
3,Cernoviţi,Ghetto,N/A,Ukraine,48.5428,28.1075,Exact
3,Cernăuţi,Ghetto,N/A,Ukraine,48.2914,25.9403,Exact
3,Cetvertinovca,Ghetto,N/A,Ukraine,48.5895,29.2826,Exact
3,Chabanet,Confinement Center for “Undesirables” (Centre de Séjour Surveillé pour Indesirables),N/A,France,44.7228,4.5000,Exact
3,Chaudes-Aigues,Centers of Assigned Residence (centre de residence assignée),N/A,France,44.8551,2.0039,Exact
3,Cheragas,Internment Camp,N/A,Algeria,36.6050,2.1908,Exact
3,Chianovca,Ghetto,N/A,Ukraine,48.9900,27.7150,Exact
3,Chibron,Internment Camp,N/A,France,43.2889,5.8256,Exact
3,Chiesanuova,Internment Camp,N/A,Italy,45.4063,11.8333,Exact
3,Chieti,Internment Camp,N/A,Italy,42.3476,14.1638,Exact
3,Chişinău,Ghetto,N/A,Moldova,47.0269,28.8416,Exact
3,Choisel,"Confinement Centers (Centres de Séjour Surveillés, CSS)",N/A,France,48.6867,2.0186,Exact
3,Château de Bégué,Reception Center (centre d’accueil),N/A,France,43.9417,0.0544,Exact
3,Château de Tombebouc,"Group of Foreign Workers (Groupements des Travailleurs Étrangers, GTEs)",N/A,France,44.3648,0.6212,Exact
3,Château du Roc,Internment Camp,N/A,France,44.9072,1.1181,Exact
3,Château du Sablou,Confinement Center for “Undesirables” (Centre de Séjour Surveillé pour Indesirables),N/A,France,45.0730,1.1122,Exact
3,Château-Doux,Centers of Assigned Residence (centre de residence assignée),N/A,France,44.9768,1.8461,Exact
3,Cicelnic,Ghetto,N/A,Ukraine,48.2170,29.3500,Exact
3,Cighino,Internment Camp,N/A,Austria,46.9600,13.6500,Exact
3,Cihrin,Internment Camp,N/A,Ukraine,47.1270,30.7380,Exact
3,Città Sant’ Angelo,Concentration Camp,N/A,Italy,42.5176,14.0602,Exact
3,Civitella del Tronto,Internment Camp,N/A,Italy,42.7728,13.6761,Exact
3,Civitella della Chiana,Internment Camp,N/A,Italy,43.4175,11.7233,Exact
3,Colfiorito,Concentration Camp,N/A,Italy,43.0281,12.8908,Exact
3,Colle di Compito,Prisoner of War Camp,N/A,Italy,43.7753,10.6003,Exact
3,Collioure,Refugee Camp,N/A,France,42.5268,3.0846,Exact
3,Colomb-Béchar,"Group of Foreign Workers (Groupements des Travailleurs Étrangers, GTEs)",N/A,Algeria,31.6167,2.2167,Exact
3,Colosovca,Forced Labor Camp,N/A,Ukraine,47.3100,30.9090,Exact
3,Conakry,Internment Camp,N/A,Guinea,9.5100,-13.7150,Exact
3,Conotcăuti,Internment Camp,N/A,Ukraine,48.7100,27.9503,Exact
3,Constantine,"Group of Foreign Workers (Groupements des Travailleurs Étrangers, GTEs)",N/A,Algeria,36.3650,6.6147,Exact
3,Copaigorod,Ghetto,N/A,Ukraine,48.8550,27.8019,Exact
3,Coray,Internment Camp,N/A,France,48.0608,3.8303,Exact
3,Corbeni / LPRS No. 10,Prisoner of War Camp,N/A,Romania,45.3057,24.6537,Exact
3,Corfu-Lazaretto,Internment Camp,N/A,Greece,39.6489,19.8804,Exact
3,Corneşti Târg,Forced Labor Camp,N/A,Moldova,47.3636,27.9975,Exact
3,Corropoli,Internment Camp,N/A,Italy,42.8234,13.8397,Exact
3,Cosăuţi,Transit Camp,N/A,Ukraine,48.2254,28.2808,Exact
3,Coudrecieux,Internment Camp,N/A,France,47.9931,0.6288,Exact
3,Covaliovca,Internment Camp,N/A,Ukraine,47.2639,31.7372,Exact
3,Coşarinţi,Ghetto,N/A,Ukraine,48.9150,27.7920,Exact
3,Craiova,Internment Camp,N/A,Romania,44.3248,23.8135,Exact
3,Crampel,"Group of Foreign Workers (Groupements des Travailleurs Étrangers, GTEs)",N/A,Algeria,34.4275,0.8142,Exact
3,Crasna,Ghetto,N/A,Ukraine,48.9157,28.4038,Exact
3,Crasneanca,Internment Camp,N/A,Ukraine,48.1378,30.3256,Exact
3,Crijopol,Ghetto,N/A,Ukraine,48.3842,28.8625,Exact
3,CRIVOI OZERO,Ghetto,N/A,Ukraine,47.9431,30.3410,Exact
3,Cruşinovca,Internment Camp,N/A,Ukraine,48.4800,29.5800,Exact
3,Crăciuneşti / LPRS No. 9,Prisoner of War Camp,N/A,Romania,46.0144,22.8703,Exact
3,Csepel Island,Ghetto,N/A,Hungary,47.4137,19.0695,Exact
3,Csepel Island / internment camps,Internment Camp,N/A,Hungary,47.3965,19.0489,Exact
3,Csongrád,Ghetto,N/A,Hungary,46.7084,20.1436,Exact
3,Csörgő,Internment Camp,N/A,Slovakia,48.4602,21.6417,Exact
3,Cucavca,Ghetto,N/A,Ukraine,48.6036,27.7050,Exact
3,Cupari,Concentration Camp,N/A,Croatia,42.6203,18.1914,Exact
3,Curzola Island,Internment Camp,N/A,Croatia,42.9622,17.1369,Exact
3,Cuzminţi,Internment Camp,N/A,Ukraine,48.9580,27.6820,Exact
3,Călăraşi,Internment Camp,N/A,Romania,44.2020,27.3300,Exact
3,Debrecen,Ghetto,N/A,Hungary,47.5300,21.6394,Exact
3,Degeš pri Nitre,Forced Labor Camp,N/A,Slovakia,48.1363,18.0753,Exact
3,Derebcin,Ghetto,N/A,Ukraine,48.7600,28.3300,Exact
3,Detached Battalion 21,Internment Camp,N/A,Finland,62.1680,33.0130,Approximate
3,Devínska Nová Ves,Forced Labor Camp,N/A,Slovakia,48.2094,16.9728,Exact
3,Djebel Chambi,Forced Labor Camp,N/A,Tunisia,35.2000,8.6900,Exact
3,Djebel-Felten,"Confinement Centers (Centres de Séjour Surveillés, CSS)",N/A,Algeria,36.2092,6.4536,Exact
3,Djebibinia,Forced Labor Camp,N/A,Tunisia,36.1167,10.1000,Exact
3,Djelfa,Centers of Assigned Residence (centre de residence assignée),N/A,Algeria,34.6728,3.2628,Exact
3,Djelloula,Forced Labor Camp,N/A,Tunisia,35.8003,9.7956,Exact
3,Djenien Bou Rezg,Detention Center,N/A,Algeria,32.3633,0.8019,Exact
