,Name
6262,"Humbert, David-Gustave"
6263,"Humblet, Léon"
6264,"Humm, Martin"
6265,"Hund, Phillip"
6266,Hunsrücker
6267,Huntley
6268,"Huntziger, Charles"
6269,"Hunyadi, László"
6270,"Hupert, Velvel"
6271,"Hupert, Yehoshua"
6272,Huryn
6273,Husatinski
6274,"Husytowski, Chaim"
6275,"Huterer, Oskar"
6276,Hutsalov
6277,"Hutt, Maks"
6278,"Hutter, Karl"
6279,"Hutzelmann, Barbara"
6280,"Hyatt, Aaron"
6281,"Hyndrakova, Anna"
6282,Häberle (Hauptmann)
6283,"Häfner, August"
6284,"Hähle, Johannes"
6285,Hähnel
6286,"Händler, Ludwig"
6287,Hänschin
6288,"Härter, Ernst"
6289,Häsl
6290,"Hénaff, Eugène"
6291,"Hénault, Robert-Pierre “Robespierre"
6292,"Hérama, Paul d’ See: D’Hérama, Paul"
6293,Höber
6294,"Höbert, Eugen"
6295,"Höbl, Johann"
6296,"Höcker, Karl"
6297,"Höfer, Adolf"
6298,"Höfer, Bernhard"
6299,"Höfle, Hermann"
6300,"Högelow, Otto"
6301,"Höhl, Paul"
6302,Höhn
6303,"Höhn, August"
6304,"Höhnel, Albert"
6305,"Höldtke, Albert Paul"
6306,Höller
6307,"Höllriegl, Alois"
6308,"Höltzel, Alfred"
6309,Hölzinger (Oberstleutnant)
6310,"Höringer, Otto"
6311,"Hörmann, Gustav"
6312,Hörnicke
6313,"Höse, Richard"
6314,"Höss, Rudolf"
6315,"Hössler, Franz"
6316,"Hötzl, Rudolf"
6317,Hübner
6318,"Hübner, Karl"
6319,"Hühn, Walter"
6320,"Hülsdünker, Alois"
6321,"Hünefeld, Wilhelm"
6322,"Hürtgen, Andreas"
6323,"Hüser, Claus"
6324,"Hüther, Walther"
6325,"Hüttenhain, Hermann"
6326,"Hüttig, Hans"
6327,"Hüttig, Richard"
6328,"Iacobescu, Nicolae"
6329,"Iakovenko, P.F."
6330,Iakovlev
6331,"Iakovlevich Ianiuk, Radion"
6332,"Iakovlevich, Semion. See: Iofik, Semion"
6333,"Iakushevich, Andrei"
6334,"Iancu, Bercu"
6335,"Iancu, Michaël"
6336,"Iarusevich, P."
6337,"Iasman, Sara"
6338,"Ibárruri, Dolores"
6339,"Ibárruri, Rubén Ruiz"
6340,"Ichelson, David"
6341,Icković
6342,Idek
6343,"Idel, Bianca"
6344,"Idel, Gerhard"
6345,Idelson
6346,"Idzikowski, Johann"
6347,"Iehil, Gold"
6348,"Igel, Anton"
6349,"Ignat, Bodor"
6350,Ignatavicius
6351,"Ignatowicz, Rudolf"
6352,"Ignea, I."
6353,"Igol’nikova, Alevtina"
6354,"Igol’nikova, Emma"
6355,"Ijken, Wiebke van"
6356,"Ikaunieks, Andrejs"
6357,"Ikka, Fiszke"
6358,Ilek
6359,"Ilges, Wolfgang"
6360,"Ilichmann, Gustav"
6361,"Iliescu, Dumitru"
6362,"Iliescu, Mihai"
6363,"Iliescu, Mihail (general)"
6364,"Iliescu, Mihail P. (colonel)"
6365,"Iliescu, Teodor"
6366,"Ilić, Ljubomir"
6367,Illers (SS-Hauptsturmführer Dr.)
6368,Illgner
6369,"Ilutovich, Moshe"
6370,"Imerglik, Chaim Szlojme"
6371,"Imhof, Ludwig von"
6372,Immerglick
6373,"Immirù, Ras"
6374,Impellizzeri
6375,"Impulevicius, Antanas"
6376,"Imrene, Magdalena Szabolcsi"
6377,"Indner, Dawid"
6378,"Indurski-Weksler, Raja"
6379,"Infante, Adolfo"
6380,"Inster, Halina"
6381,"Interesov, Dmitrii"
6382,"Intrator, Simche"
6383,"Ioan, Radu"
6384,"Ioanid, Victor"
6385,"Ioannidis, Giannis"
6386,Ioffe family
6387,"Ioffe, Isaak"
6388,"Ioffe, Iţic"
6389,"Ioffe, Miron"
6390,"Iofik, Anna"
6391,"Iofik, Iakov"
6392,"Iofik, Semion Iakovlevich"
6393,"Ionaşcu, N."
6394,"Ionescu, Aliodor"
6395,"Ionescu, C."
6396,"Ionescu, Ioan (Ion) A."
6397,"Ionescu, Petre N."
6398,"Ionescu, Radu"
6399,"Ionescu, Ştefan"
6400,"Ionescu-Obârşia, Ion"
6401,Ionov
6402,"Iordanov, Poruchik Paraskev"
6403,"Iorgulescu, Vasile"
6404,"Iosa, Gheorghe"
6405,"Iosifovici, Iosifescu"
6406,"Iosipovici, Mayer"
6407,"Iosspovici, S."
6408,"Iovchev, Hristo Dimitrov"
6409,"Iracewicz, Bolesław"
6410,"Iranek-Osmecki, Kazimierz"
6411,Irme
6412,Irom
6413,"Isaacson, Judith Magyar"
6414,"Isaakovich, Semen. See: Glakovskii, Semen"
6415,"Isar, Aurelian"
6416,"Isopescu, M."
6417,"Isopescu, Modest"
6418,"Ispravnicu, M."
6419,"Israel, Gizella"
6420,Israeliev family
6421,"Israelit, Haim"
6422,"Israelit, Yakov"
6423,"Israelit, Zalman"
6424,"Israelovitch, Avraham"
6425,"Israelski, David"
6426,"Israël, Benkemoun"
6427,"Isser, Szmul"
6428,"Isăceanu, Victor"
6429,"Itkin, Mendel’"
6430,Itzek
6431,"Itzel, Georg"
6432,"Iudina, Bada"
6433,"Iuliu, Brandes"
6434,"Ivanchev, Aleksi See: Shonkin, Aleksi Ivanchev"
6435,"Ivanets, N."
6436,Ivanko
6437,Ivanov
6438,"Ivanov, Aleksei"
6439,"Ivanov, Efrem Savel’evich"
6440,"Ivanov, Ivan"
6441,"Ivanov, Prokofii"
6442,"Ivanov, Zahari Velkov See: Velkov, Zahari"
6443,"Ivanova, S.A."
6444,"Ivaz, Antonio Amicizia"
6445,"Ivašauskas, Juozas"
6446,"Ivitskiy, Ivan"
6447,"Iványi, András"
6448,"Ivănescu, Petre"
6449,Iwaniuk family
6450,"Iwaniuk, Andrzej"
6451,"Iwaniuk, Franciszka"
6452,"Iwaniuk, Mikołaj"
6453,"Iwaniuk, Paulina"
6454,"Iwanowski, Henryk"
6455,"Iwanski, Franz"
6456,"Iwens, Sidney"
6457,"Iwler, Dora"
6458,"Iwler, Herman"
6459,"Izbicki, Eliyahu"
6460,"Izdebski, Izydor"
6461,"Izrael, Lewi"
6462,Izraelewicz
6463,"Izraelewicz, Dawid"
6464,"Izraelit, Haim"
6465,"Izraelit, Yakov"
6466,"Izrailitin, Girsh"
6467,Izykson
6468,"Iţicovici, Haim"
6469,IŽiūnas
6470,"Jablonka, Sz."
6471,Jablonski
6472,Jablonskis
6473,"Jabłoń- Zonszajn, Cypora"
6474,"Jabłoń- Zonszajn, Rachela"
6475,"Jacchia, Diana and Dina"
6476,"Jacek, Chaim"
6477,"Jack, Anni"
6478,"Jackowska, Zofia"
6479,"Jackowski, Jerzy"
6480,"Jackson, Humphrey H."
6481,"Jackson, Stanley"
6482,Jacob
6483,"Jacob, Bruno"
6484,"Jacob, Fritz"
6485,"Jacob, Max"
6486,"Jacob, Otto"
6487,"Jacobi, Hans"
6488,"Jacobs, Benjamin"
6489,"Jacobs, Harry"
6490,"Jacobs, Morris. See: Jakubowicz, Moisze"
6491,"Jacobsberg, Walter"
6492,"Jacobsen, Ludwig"
6493,"Jacobson, Leon"
6494,Jacquet
6495,"Jacuby, Harry"
6496,"Jaczewski, Jan"
6497,"Jaczyński, Michał"
6498,"Jadów, Józef"
6499,"Jaeger, Erich"
6500,"Jaeger, William H."
6501,"Jaffa, Naftali"
6502,"Jaffa, Rivka"
6503,"Jaffe, Zachariasz"
6504,Jagello
6505,Jagerndorf
6506,Jagiełło family
6507,"Jagoda, Feszek"
6508,Jagow
6509,"Jagow, Dietrich von"
6510,Jahn (Hauptmann)
6511,"Jahn, Johannes"
6512,"Jahn, Walter"
6513,Jahns (Kriegsverwaltungsinspektor)
6514,"Jajez, Petro"
6515,"Jakimowicz, Alexander"
6516,"Jaklewicz, Stanisław"
6517,"Jaklic-Florjancic, Tanja"
6518,Jakobi
6519,"Jakobi, Werner"
6520,"Jakobsa, Fritz"
6521,Jakobson
6522,"Jakobus, Archbishop of Bamberg"
6523,"Jaksetich, Giorgio"
6524,"Jakubaitis, J."
6525,"Jakubczyk, Stanisława"
6526,Jakubowicz
6527,"Jakubowicz, Aron"
6528,"Jakubowicz, Chaim Alter"
6529,"Jakubowicz, Henry"
6530,"Jakubowicz, Jakub"
6531,"Jakubowicz, Moisze/Morris"
6532,Jakubowski
6533,"Jakubowski, Pejsach"
6534,"Jakusch, Bruno"
6535,"Jakusch, Hugo"
6536,"Jakys, Pranas. See: Lukys, Pranas"
6537,Jaków
6538,"Jalowsky, Mordechai"
6539,Jammer
6540,"Jammet, Gaston"
6541,"Jamroszyk, Walter"
6542,"Jamsin, Alter"
6543,"Janas, Karol"
6544,"Janeczko, Józef"
6545,"Janeli, Ruzzero"
6546,Janetzky
6547,Janich
6548,"Janikowski, Otto"
6549,Janin
6550,"Janisch, Josef"
6551,Janish
6552,"Janitschke, Franz"
6553,"Janka, Albert"
6554,"Janka, Walter"
6555,"Janke, Albert"
6556,Jankelewicz
6557,"Jankielewicz, Shmuel"
6558,Jankowski (Hauptmann)
6559,"Jankowski, Johann"
6560,"Jankowski, Maria"
6561,"Jannasch, Rudolf"
6562,"Janower, Hillel"
6563,"Janowicz, Wela Laref"
6564,"Janowicz, Yitzchak"
6565,"Janowitz, Samuel"
6566,Janowski
6567,"Janowski, Berysz Lejzor"
6568,"Janowski, Nusia"
6569,"Jansa, Leo"
6570,Jansen
6571,Jansen (Oberstleutnant)
6572,"Jansen, Curt"
6573,"Jansen, Hermann"
6574,Janson
6575,Janssen (Oberstleutnant)
6576,"Janszen, Georg"
6577,"Janukowicz, Jan"
6578,"Janusz, Johann"
6579,"Janusz, Peter"
6580,"Januszczyński, Grzegorz"
6581,"Januszkiewicz, Józef"
6582,"JanuŠaitas, Aloyzas"
6583,"JanuŠaitas, Petras"
6584,"Janušauskas, Justinas"
6585,"Janzen, Kurt"
6586,Jardinie (NCO)
6587,"Jarmalkowich, Victor"
6588,"Jarmowski, Josef"
6589,Jarolin
6590,"Jarolin, Josef"
6591,"Jaromin, Valentin"
6592,"Jaromir, Valtentin"
6593,"Jaross, Andor"
6594,"Jarzebecki, Josef Franz"
6595,"Jarzembski, Berek"
6596,Jasaitis
6597,Jasche
6598,"Jaschka, Alfred"
6599,"Jasiuk, Emanuel"
6600,Jasiński
6601,Jasiński family
6602,"Jasiński, Adam"
6603,"Jasiński, Teodor"
6604,"Jaskielewicz, Hipolit"
6605,"Jaskielewicz, Maria"
6606,"Jaskiewicz, Sergiusz"
6607,"Jassen, Erich"
6608,"Jastrząb, Antoni"
6609,"Jaszczuk, Bronisława"
6610,"Jaszczuk, Józef"
6611,"Jaszewski, Stanisław"
6612,Jatschwitz
6613,"Jauch, Ewald"
6614,"Jauch, Hans"
6615,"Jauk, Franz"
6616,"Jauneika, A."
6617,"Javor, Aliza"
6618,"Javovic, Giovanni and Filomena"
6619,"Jawnowicz, Shalom"
6620,Jaworski
6621,Jaworski family
6622,"Jaworski, Czesław"
6623,"Jay, Minia"
6624,"Jean-Faure, André"
6625,Jechiel
6626,Jeckeln
6627,"Jeckeln, Friedrich"
6628,"Jedamzik, Eduard"
6629,"Jedwab, Abraham"
6630,Jeleniewicz family
6631,"Jelinić, Krsto"
6632,Jenkner (Oberleutnant)
6633,"Jenny, Fridolin"
6634,Jensen (SS-Sturmbannführer)
6635,"Jentsch, Elza"
6636,"Jentsch, Gustav"
6637,"Jenzen, Karol"
6638,"Jepsen, Gustav"
6639,Jerge
6640,Jerks
6641,"Jeruszka, Irena"
6642,"Jervell, Anton"
6643,"Jeschke, Karl Herman"
6644,Jeschko
6645,"Jeske, Gustav"
6646,"Jessel, Richard"
6647,Jeunechamp
6648,Jewrejski family
6649,"Jezierska, Zofia"
6650,"Jezierski, Michal-Meer"
6651,"Jeziorska, Klara"
6652,"Jež, Anton"
6653,"Jilek, Vaclav"
6654,"Jirka, Ernst"
6655,"Joachim, Fritz"
6656,"Joachim, Gunther"
6657,"Joachimsman, Roman"
6658,Jochinke
6659,"Joel, Günther"
6660,"Joelson, Elli"
6661,Joerss
6662,"Joffe, Helene (née Mindel)"
6663,"Joffé, Constantin"
6664,"Johe, Werner"
6665,"Johler, Alfred"
6666,John
6667,Johnson (Sergeant)
6668,"Johnson, Peter Le Quesne"
6669,"Jokantas, Antanas"
6670,"Jokl, Josef"
6671,"Jokussies, Albert"
6672,"Joly, Jean-Marie"
6673,"Jon, Anna"
6674,"Jonis, Petris"
6675,"Jonić, Velibor"
6676,"Jonval, Henri"
6677,"Joos, Andor"
6678,Jordan
6679,"Jordan, Gerhard von"
6680,"Jordan, Willi"
6681,"Jorres, Leonhard"
6682,"Josefsberg, Bumek"
6683,"Joselewicz, Berl"
6684,"Joseph, Hermann"
6685,"Josephine-Charlotte, Princess of Belgium"
6686,"Joskowicz, Jankiel"
6687,"Jost, Jules"
6688,"Jost, Otto"
6689,"Josten, Adolf"
6690,"Josten, Heinrich"
6691,"Joterski, Jacek"
6692,"Jouassain, René"
6693,"Jouffreaud, Georges"
6694,"Jouhaux, Leon"
6695,"Jouhaux, Léon"
6696,"Jouin, Gerald"
6697,"Jouvet, Louis"
6698,"Jovanović, Dragomir"
6699,"Jrubetki, Leon"
6700,"Juchelek, Alfred"
6701,"Judensznajder, Chil"
6702,"Judkiewicz, Henryk"
6703,Judkovsky
6704,Judkowski
6705,"Judzkewicz, Władysław"
6706,"Juga, Aurel"
6707,"Juhász, Pál"
6708,"Jukelis, Iosif"
6709,Jukelsohn
6710,Jung
6711,"Jung (or Junge), Oskar"
6712,"Jung, Josef"
6713,"Jung, Karl"
6714,"Jung, Philipp"
6715,Jungdorf
6716,Junge
6717,"Junge (or Jung), Oskar"
6718,"Junge, Heinz"
6719,"Junge, Richard Artur"
6720,"Jungels, Jean-Pierre"
6721,"Junker, Theodor"
6722,"Jurenco, Eugen"
6723,Jureviciene family
6724,"Jurgilas, Jonas"
6725,"Jurk, Frau"
6726,"Jurkievich, Ivan"
6727,"Jury, Hugo"
6728,"Justin, Eva"
6729,Justmann
6730,"Juszczyński, Józef"
6731,"Jutan, Isaak"
6732,Juter
6733,Juzewski
6734,"Juzwa, Leonit"
6735,"Jäde, Otto"
6736,"Jägendorf, Siegfried"
6737,Jäger
6738,"Jäger, Karl"
6739,"Jähnichen, Rudolf"
6740,Jänson
6741,"Jólesz, Károly"
6742,"Józan, Miklós"
6743,"Józewski, Henryk"
6744,"Jöhnk, Otto"
6745,"Jörger, Berthold"
6746,Jörks. See: Jerks
6747,"Jörss, Herbert"
6748,"Jührs, Robert"
6749,"Jüngling, Karl"
6750,"Jürgensen, Reinhold"
6751,"Jüttner, Hans"
6752,"Jüttner, Leopold"
6753,"Jędraszko, B."
6754,"Jędrzejczyk, Franciszek"
6755,"Kaas, Konrad von"
6756,Kabacher (Major)
6757,Kabaev
6758,"Kabak, Yidl"
6759,"Kabakov, Feofil"
6760,Kabanov
6761,"Kabiljo, Isak"
6762,"Kac, Abraham"
6763,"Kac, Estera"
6764,"Kac, Shmuel"
6765,"Kac-Kucyk, Guta"
6766,"Kacel, Boris"
6767,"Kacenelbogen, Jakub-Dawid"
6768,"Kacenelson, Rosa"
6769,Kachalin
6770,Kachan
6771,Kachanov
6772,Kachanovski
6773,"Kachel, Roman"
6774,"Kacowicz, Chasia"
6775,"Kacper, Basia"
6776,"Kaczysko, Stanisław"
6777,"Kaczyński, Bolesław"
6778,"Kacówna, Eugenia"
6779,"Kadari, Abdelkader"
6780,"Kadelke, Otto"
6781,"Kademann, Helmuth"
6782,"Kaden, Paul"
6783,"Kadeshwitz, Kalman Yitzhak"
6784,"Kadler, Helmut"
6785,"Kaempf, Arno. See: Kämpf, Arno"
6786,"Kaftan, Isak"
6787,Kagan
6788,"Kagan, Berl"
6789,"Kagan, David"
6790,"Kagan, Dora Ruvimovna"
6791,"Kagan, Gedalia"
6792,"Kagan, Jack"
6793,"Kagan, Mojżesz"
6794,"Kagan, Ruven"
6795,"Kagan, Sabina. See: Heller, Sabina"
6796,"Kagan, Wolf"
6797,"Kagand, David"
6798,Kaganovich family
6799,"Kaganovich, Moshe"
6800,"Kaganski, Menash"
6801,"Kagen, Chaim"
6802,"Kahan, Abram"
6803,"Kahan, Szmul"
6804,"Kahane, Dawid"
6805,"Kahane, Heinrich"
6806,"Kahane, Max"
6807,Kahl. See: Kall
6808,"Kahlenberg, Marc"
6809,Kahn
6810,"Kahn, Anselm"
6811,"Kahn, Arthur"
6812,"Kahn, Erwin"
6813,"Kahn, Frieda"
6814,"Kaienburg, Hermann"
6815,"Kaindl, Anton"
6816,Kaiser
6817,"Kaiser, Albert"
6818,"Kaiser, Emil"
6819,"Kaiser, Fritz"
6820,"Kaiser, Joseph"
6821,"Kaiser, Kurt"
6822,"Kaiser, Otto"
6823,"Kajcer-Perla, Cyla"
6824,"Kajie, Sbiczek"
6825,"Kajlis, Szajko"
6826,"Kajzer, Abram"
6827,"Kakaes, Sotiris"
6828,"Kalachmacher, Meir"
6829,"Kalacińska, Wanda"
6830,Kalafatović (General)
6831,"Kalala, Eugeni"
6832,"Kalanchuk, Vladimir Ivanovich"
6833,"Kalden, Wanda"
6834,"Kalecka, Rozalia"
6835,"Kalel, Kataryna"
6836,"Kalenczuk, Fiodor"
6837,"Kalenich, Abrasha. See: Galevich, Abrasha"
6838,"Kalesse, Ernst"
6839,"Kaleński, R."
6840,"Kalichowicz, Benedykt"
6841,"Kalichowicz, Zenon"
6842,"Kalika, Anna"
6843,Kalina
6844,Kalinicenco
6845,"Kalinov, Angel"
6846,"Kalinovskaia-Pesina, Sonia"
6847,"Kalinowski, Eugeniusz"
6848,"Kalinowski, Stanisław"
6849,"Kalir, Zvi"
6850,"Kalisch, Emilie"
6851,"Kalita, Helene"
6852,"Kalitkowski, Franz"
6853,"Kalitsin, Yaroslav"
6854,Kalińowski
6855,Kall
6856,"Kalla, Karl"
6857,"Kallbach, Friedrich"
6858,"Kalmus, Werner"
6859,"Kalner, Tanya"
6860,"Kalnizkaia, Ida"
6861,"Kalocsai, Gyözo"
6862,Kalogeropoulos family
6863,"Kalogeropoulos, Yiouris and Nikos"
6864,"Kalski, Sofia"
6865,"Kalteis, Franz"
6866,"Kaltenbrunner, Ernst"
6867,"Kalter, Mina"
6868,"Kaltofen, Elfriede"
6869,"Kaluzny, Franz"
6870,"Kalvo, Juda"
6871,"Kamenetskii, Efim"
6872,"Kamenica, Dalip Hysen"
6873,Kamenski
6874,"Kamenský, Štefan"
6875,"Kamenszky, Árpád"
6876,"Kamieniczny, Rudolf"
6877,"Kaminer, Maks"
6878,"Kaminskas, Bronius"
6879,Kaminski
6880,"Kaminski, Baruch"
6881,"Kamińska, Aniela"
6882,Kamiński
6883,"Kamiński, A."
6884,"Kamiński, Adam"
6885,"Kamiński, Andrzej"
6886,"Kamiński, Chaim"
6887,"Kamiński, Juda"
6888,"Kamke, Emil"
6889,"Kamm, Fritz"
6890,"Kammer, Helmut. See: Kadler, Helmut"
6891,"Kammler, Hans"
6892,"Kamornik, Nikolai"
6893,Kampe
6894,"Kampelmacher, Bernard"
6895,Kampf
6896,"Kampler, Josef"
6897,"Kampmann, Heinrich"
6898,Kamprath
6899,"Kamps, Bernhard"
6900,"Kampschulte, Willi"
6901,"Kamras, Féla (née Smolinska)"
6902,"Kamraz, Leib"
6903,"Kan, Ernest"
6904,"Kanarek, Salamon"
6905,Kanders
6906,Kanenberg (Hauptmann)
6907,"Kangarowicz, Shmuel"
6908,"Kania, Heiko"
6909,"Kaniewski, Julian. See: Ajzenman, Izrael"
6910,"Kanitz, von (Oberst)"
6911,"Kannenberg, Ernst"
6912,"Kanner, Dawid"
6913,"Kanner, Mendel"
6914,"Kanner, Meyer"
6915,"Kant, Max"
6916,Kanther
6917,Kantof. See: Kantow
6918,Kantor family
6919,"Kantor, Alfred"
6920,"Kantor, Niuta"
6921,Kantorowicz
6922,"Kantorowicz, Alfred"
6923,Kantorowitz family
6924,"Kantorowitz, Moishe"
6925,"Kantorowitz, Yitshak"
6926,"Kantorowski, Abraham"
6927,Kantow
6928,"Kaourēs, Xrēstos (“Father Fourtouna”)"
6929,"Kapari, Eleni"
6930,Kapca
6931,"Kapczuk, Piotr"
6932,"Kapel, René"
6933,"Kapel, Samuel"
6934,Kaplan
6935,Kaplan family
6936,"Kaplan, Abram"
6937,"Kaplan, Baer"
6938,"Kaplan, Belkin"
6939,"Kaplan, Berl"
6940,"Kaplan, Chayah"
6941,"Kaplan, Eliyahu"
6942,"Kaplan, Fira. See: Kharkevich, Fira"
6943,"Kaplan, J."
6944,"Kaplan, Józef"
6945,"Kaplan, M. V."
6946,"Kaplan, Mendel"
6947,"Kaplan, Mery/Marie"
6948,"Kaplan, Moisei"
6949,"Kaplan, Motel/Marek"
6950,"Kaplan, Nachman/Nachmann"
6951,"Kaplan, Sonia"
6952,"Kaplan, Yakov"
6953,"Kaplan, Yehoshua Hacohen"
6954,Kaplinski
6955,"Kaplinski, Hershl"
6956,"Kaplinsky, Noah"
6957,"Kapliński, Jakub"
6958,"Kaposváry, György"
6959,"Kapp, Karl"
6960,"Kapusta, Jakub"
6961,"Kapuszczewski, Israel"
6962,"Kapuszczewski, Minja"
6963,"Kapuszczewski, Nechama"
6964,"Kapłónski, Edward"
6965,Kar
6966,"Karalius, Albinas"
6967,"Karalius, Jonas"
6968,Karampinis
6969,"Karanika, Soula and Koula"
6970,Karavaev
6971,"Karay, Felicja"
6972,"Karayannē, Lena"
6973,Karbowski
6974,"Karbyshev, Dmitry Mikhaylovich"
6975,"Karcher, Alfred"
6976,Karchev family
6977,"Kardash, I."
6978,Kardasz
6979,"Kardos, József"
6980,"Kardoš, Ladislav"
6981,Karel
6982,"Karelitsh, Efrayim"
6983,"Karels, Norbert"
6984,"Karfel, Zhenia"
6985,Karger
6986,"Karger, Johann"
6987,"Karger, Johannes"
6988,"Karich, Willi"
6989,"Kark, Jacob"
6990,"Karkowski, Oskar"
6991,Karl
6992,"Karl, Joachim"
6993,"Karlinski, Jozef"
6994,Karlos (Oberleutant)
6995,Karlovich
6996,"Karmasin, Franz"
6997,Karn (Hauptmann)
6998,"Karolak, Marian"
6999,"Karoly, Vera"
7000,Karon’
7001,"Karpiński, Jan Emil"
7002,"Karpov, Nikolai"
7003,Karrasch
7004,"Karsh, Ellen"
7005,"Karsh, Leizer"
7006,Karstenis
7007,"Kartano, Arvo"
7008,Karton
7009,"Kartovsky, Josek"
7010,"Kartun, Ber"
7011,"Karvat, Kiril"
7012,"Karwowski, Eugeniusz"
7013,"Kasabov, Georgi Kŭnchev"
7014,"Kasch, Ernst"
7015,"Kashin, Mikhail"
7016,"Kashparov, Vasilii"
7017,Kashperuk family
7018,"Kashperuk, Stanislav"
7019,"Kasinov, I.D."
7020,"Kasischke, Franz"
7021,"Kaspar, Reinhold"
7022,Kasparavišius
7023,"Kasper, Wilhelm"
7024,"Kasperiunas, Leonardas"
7025,Kasperowicz
7026,"Kasperskii, Vladimir"
7027,"Kaspi, Abraham"
7028,"Kassay, János"
7029,Kassebaum
7030,"Kassler, Ionas"
7031,"Kassman, Menasze"
7032,"Kassner, Erich"
7033,"Kasten, Sylvia"
7034,"Kastenberg, Shlomo"
7035,Kastner
7036,"Kastner, Johann"
7037,"Kasum, Bianka Sara"
7038,"Kasztner, Reszö"
7039,"Kasztner, Rudolf “Rezső"
7040,"Kaszuba, Daniela"
7041,"Kaszuba, Ryszard"
7042,"Kaszuba, Stanisław"
7043,"Kaszuba, Stefan"
7044,"Katan, Isak"
7045,"Katchanovski, Ivan"
7046,"Katerkamp, Hans"
7047,Katholnik
7048,Katramis
7049,"Kats, Aleksei"
7050,"Kats, Daniel"
7051,"Kats, Elik"
7052,"Kats, Haia"
7053,"Kats, Meer"
7054,"Kats, Moishe/Mikhail"
7055,"Kats, Moses"
7056,Katsch (Oberfeldarzt Dr.)
7057,Katsenov family
7058,"Katsenov, Boris Samuilovich"
7059,"Katsounotos, Giannis"
7060,Katz
7061,"Katz, A."
7062,"Katz, Ahron Shmuel"
7063,"Katz, Antal"
7064,"Katz, Aron"
7065,"Katz, Basia"
7066,"Katz, Benjamin"
7067,"Katz, Bertha"
7068,"Katz, Hana"
7069,"Katz, Josef"
7070,"Katz, Juda"
7071,"Katz, Julek"
7072,"Katz, Kalman"
7073,"Katz, Leibel"
7074,"Katz, M. (in Moghilev)"
7075,"Katz, Magda"
7076,"Katz, Moise (in Şargorod)"
7077,"Katz, Moniek"
7078,"Katz, Moses (in Djurin)"
7079,"Katz, Moses (in Moghilev)"
7080,"Katz, Moysey"
7081,"Katz, Mór"
7082,"Katz, Nathan"
7083,"Katz, Rosa"
7084,"Katz, Saul"
7085,"Katz, Theodor"
7086,"Katz, Yeshayohu"
7087,"Katzenelson, Yitzchak"
7088,"Katzenholz, Hala"
7089,"Katzmann, Friedrich"
7090,"Katzmann, Fritz"
7091,"Katzmann, Fritz. See: Katzmann, Friedrich"
7092,"Katzmann, Heinrich"
7093,"Katznelson, Nachum"
7094,"Katznelson, Yitzhak"
7095,Kauf (doctor)
7096,"Kauffeldt, Hans"
7097,Kaufman
7098,"Kaufman, Batsheva"
7099,"Kaufman, Beniamin"
7100,"Kaufman, Gita"
7101,"Kaufman, Izrail’"
7102,"Kaufman, Khaim"
7103,"Kaufman, Kitty (née Reichl)"
7104,"Kaufman, Lola"
7105,"Kaufman, M."
7106,"Kaufman, Maria"
7107,"Kaufman, Yakov"
7108,Kaufmann
7109,"Kaufmann, Hans"
7110,"Kaufmann, Karl"
7111,"Kaufmann, Leon"
7112,"Kaufmann, Max"
7113,"Kaufmann, Rachel"
7114,Kaupas
7115,"Kaurod, Hildegarda"
7116,"Kautny, Franz"
7117,"Kautschke, Hans-Joachim"
7118,Kautz
7119,"Kavalsky, Hersh"
7120,"Kavalsky, Moishe"
7121,"Kave, Herzel"
7122,"Kawa, Isaar"
7123,Kawerszbok family
7124,"Kazachevici, Mihail"
7125,Kazachinsky family
7126,"Kazaltchik, Yankel"
7127,Kazhdan
7128,"Kazhinits, Borys"
7129,Kaziemirski
7130,"Kazik, Volodya"
7131,"Kazimierski, Nachman Józef"
7132,"Kazlauskas, Bronius"
7133,"Kaznovs’kyi, Volodymyr"
7134,"Kaškys, Stanislovas"
7135,"Keba, Aleksei"
7136,"Kecskeméti, Izidor"
7137,"Kehrer, Walter"
7138,"Kehrl, Hans"
7139,Keil
7140,"Keilander, Ritter von (Major)"
7141,Keile
7142,Keim
7143,"Keiner, Franz"
7144,"Keiser, Otto"
7145,"Keitel, Wilhelm"
7146,"Kejles, Efraim"
7147,"Kejles, Szajko. See: Kajlis, Szajko"
7148,"Kejles, Yehoshua"
7149,"Kejtsohn, Abe"
7150,"Kelbauskas, Teofilis"
7151,Kelchner
7152,Kelczinski
7153,Kelin
7154,"Kell, Hermann"
7155,Keller
7156,Keller (Unteroffizier)
7157,"Keller, Alfred"
7158,"Keller, Bozsi"
7159,"Keller, Fritz"
7160,"Keller, Georg"
7161,"Keller, George"
7162,"Keller, Hainy"
7163,"Keller, Herbert"
7164,"Keller, Rolf"
7165,"Keller, Walter"
7166,"Keller, Willy"
7167,Kellermann
7168,"Kellermann, Wilhelm"
7169,"Kellinger, Simon"
7170,Kellner
7171,"Kellner, Anton"
7172,"Kelmanovich, Ilya"
7173,"Kelmer, Ajzyk"
7174,"Kemenitsky, Aharon"
7175,"Kemmerich, Kurt Otto"
7176,"Kemmetmüller, Max"
7177,Kempe
7178,Kempf (Hauptmann)
7179,"Kempf, Luise"
7180,"Kempf, Otto"
7181,"Kempinsky-Krieger, Shava"
7182,"Kempka, Karl"
7183,"Kempner, Friedrich Wilhelm"
7184,"Kempner, Vitka"
7185,"Kemzura, Zenonas"
7186,"Keniausis, Aleksandras"
